result,dif_goal,dif_possession,dif_shot_on_goal,dif_shot,dif_corner
0,-0.4,-0.0129999999999999,-0.49999999999999956,-1.0999999999999996,-0.8999999999999995
3,0.8999999999999999,0.12500000000000006,2.5999999999999996,6.800000000000001,1.5999999999999996
3,-0.19999999999999996,-0.10400000000000004,-1.4000000000000004,-0.6999999999999993,-0.7999999999999998
0,0.6,0.09099999999999997,0.7999999999999998,2.6999999999999993,2.8
0,-1.2000000000000002,-0.19499999999999995,-1.0,-6.0,-3.299999999999999
3,1.5,0.1260000000000001,1.6,4.700000000000001,1.5
3,0.10000000000000009,0.07500000000000001,0.8999999999999999,2.0,1.2000000000000002
0,0.6999999999999997,-0.08399999999999996,1.7999999999999998,-0.7999999999999989,-2.8
1,-0.09999999999999998,0.022000000000000075,0.8999999999999999,1.8000000000000007,2.0
3,0.3999999999999999,-0.16199999999999998,0.10000000000000053,0.0,-1.0999999999999996
0,0.6,0.0050000000000000044,0.30000000000000027,1.799999999999999,0.7999999999999998
0,-0.5,-0.19999999999999984,-1.5999999999999996,-1.5999999999999996,-3.3
1,0.8999999999999999,0.10599999999999998,0.20000000000000018,1.3000000000000007,-1.9000000000000004
0,-1.1,-0.010000000000000009,-2.4,-1.0,1.7000000000000002
3,2.4,0.198,4.8999999999999995,9.1,3.0999999999999996
3,2.6,0.389,5.0,11.400000000000002,6.4
0,-0.8,0.007000000000000062,0.40000000000000036,2.0,2.1
3,1.5,0.20400000000000001,3.9000000000000004,9.8,3.0
3,0.7,-0.004999999999999893,3.0999999999999996,8.400000000000002,3.1000000000000005
3,0.9000000000000001,0.09399999999999997,2.2,6.6,2.2
3,1.1,0.07799999999999996,2.9000000000000004,6.0,1.8000000000000003
0,-0.2999999999999998,0.01699999999999996,0.0,1.5,1.2000000000000002
0,-0.19999999999999996,0.006000000000000005,-0.7000000000000002,-1.0999999999999996,-0.39999999999999947
0,-0.2999999999999998,-0.06400000000000006,-0.39999999999999947,-1.0999999999999996,-1.8999999999999995
3,1.7,0.20699999999999996,4.6,7.5,2.1000000000000005
1,0.40000000000000013,0.052000000000000046,0.7000000000000002,5.100000000000001,2.3
1,0.09999999999999998,0.09999999999999998,-0.3999999999999999,1.6999999999999993,1.0
1,-0.7999999999999998,-0.244,-2.5999999999999996,-4.9,-4.6
3,1.4,-0.027999999999999914,1.5999999999999996,2.1999999999999993,-2.0
3,1.3000000000000003,0.21299999999999997,3.2,7.399999999999999,1.6000000000000005
3,0.2999999999999998,0.007000000000000006,1.6,3.200000000000001,2.5
3,0.19999999999999996,-0.008999999999999952,-1.4000000000000004,-1.4000000000000004,-1.2999999999999998
1,0.19999999999999996,0.08800000000000002,0.20000000000000018,3.700000000000001,3.2
0,0.10000000000000009,-0.23899999999999993,-0.09999999999999964,-2.8000000000000007,-0.7999999999999998
0,-0.30000000000000004,-0.1459999999999999,-0.7000000000000002,0.7000000000000011,0.0
3,0.3999999999999999,0.03500000000000003,1.0999999999999996,3.799999999999999,0.8000000000000007
3,2.2,0.373,3.9999999999999996,9.2,4.3
0,-0.4,-0.11699999999999999,-1.1000000000000005,-2.6000000000000014,-0.6000000000000005
1,0.7999999999999999,0.14,0.10000000000000009,2.5999999999999996,1.9999999999999996
3,-0.19999999999999996,-0.14600000000000002,0.10000000000000053,0.8000000000000007,-0.7000000000000002
0,0.7,-0.0719999999999999,-0.7999999999999998,-1.9000000000000004,-1.5
0,0.0,-0.139,-1.1000000000000005,1.8000000000000007,2.1000000000000005
0,0.09999999999999987,-0.17199999999999993,-1.4999999999999996,0.1999999999999993,-0.5
3,0.09999999999999987,0.15000000000000002,2.9000000000000004,10.099999999999998,2.4000000000000004
1,0.5999999999999999,-0.0050000000000000044,0.5,2.3000000000000007,0.7000000000000002
0,0.3999999999999999,-0.05999999999999994,0.20000000000000018,0.6999999999999993,-0.7999999999999998
3,1.9,0.32199999999999995,3.6999999999999997,8.3,3.2
0,-0.19999999999999996,-0.09299999999999997,0.1999999999999993,-0.29999999999999893,1.9000000000000004
0,-0.8,0.02699999999999997,-2.0,-0.20000000000000107,0.8000000000000007
0,0.0,-0.09500000000000003,0.10000000000000053,1.5999999999999996,-0.09999999999999964
0,-0.10000000000000009,0.08899999999999997,-0.19999999999999973,2.1000000000000014,1.1
1,0.7333333333333333,0.07966666666666661,-1.2666666666666666,0.16666666666666607,-1.3666666666666671
3,0.0,0.03199999999999997,0.2999999999999998,4.899999999999999,2.9999999999999996
3,1.2000000000000002,0.22399999999999998,3.9000000000000004,10.799999999999999,2.7
3,0.23333333333333317,0.029333333333333433,0.9333333333333331,6.7333333333333325,1.5333333333333332
0,0.6000000000000001,-0.009000000000000008,1.2000000000000002,2.5,1.1000000000000005
1,0.20000000000000007,0.08399999999999996,2.0999999999999996,4.399999999999999,2.4000000000000004
0,-0.09999999999999987,-0.243,-0.7999999999999998,-1.200000000000001,-1.7000000000000002
0,-1.5,-0.2659999999999999,-2.6,-4.199999999999999,-2.9000000000000004
3,0.10000000000000009,-0.009000000000000064,-0.3999999999999999,-1.9000000000000004,-1.7000000000000002
3,1.9999999999999998,0.16400000000000003,2.5999999999999996,5.700000000000001,1.2999999999999998
1,-0.19999999999999996,-0.12100000000000011,-0.2999999999999998,-1.0,0.6999999999999997
3,0.6000000000000001,0.2099999999999999,2.0000000000000004,6.8999999999999995,4.9
1,0.7,0.052000000000000046,1.5,3.0999999999999996,1.4000000000000004
1,1.1,0.032999999999999974,1.3000000000000003,5.4,1.7999999999999998
3,1.5999999999999999,0.136,2.5,3.9000000000000004,0.10000000000000053
3,0.5,0.034999999999999976,0.20000000000000018,2.8000000000000007,2.0
0,-0.7,-0.11099999999999993,0.7000000000000002,-0.10000000000000142,1.0
0,-0.30000000000000004,-0.051999999999999935,0.09999999999999964,4.699999999999999,2.3000000000000007
3,0.7,0.18400000000000005,1.2000000000000002,3.0999999999999996,0.7999999999999998
0,0.0,0.0030000000000000027,0.5,2.5,-0.10000000000000053
3,1.2999999999999998,0.23099999999999998,2.9000000000000004,6.4,1.4000000000000004
0,0.0,0.07500000000000007,-0.6000000000000005,2.5,1.0999999999999996
1,0.20000000000000018,-0.02100000000000002,1.0,1.3999999999999986,-1.8000000000000007
0,-0.09999999999999987,-0.019999999999999907,0.3999999999999999,3.6999999999999993,2.8000000000000003
3,0.8,0.014999999999999958,0.5499999999999998,4.699999999999999,0.5999999999999996
0,-0.5999999999999999,-0.08799999999999997,-1.5,0.7000000000000011,-0.5
3,2.3,0.3500000000000001,4.699999999999999,10.899999999999999,3.4
3,0.5,-0.06200000000000011,1.1999999999999997,2.3000000000000007,0.5
3,2.1,0.14600000000000002,2.8,4.300000000000001,0.5999999999999996
1,0.5,0.013999999999999901,1.3999999999999995,5.700000000000001,2.2
3,-0.30000000000000004,-0.10700000000000004,-1.5000000000000004,-1.4000000000000004,-2.2
0,0.55,0.017000000000000015,0.04999999999999982,0.6999999999999993,0.5
1,0.5,0.06399999999999995,0.3999999999999999,0.5,1.2999999999999998
0,-1.5,-0.07000000000000017,-3.1000000000000005,-2.3000000000000007,0.0
3,0.6,0.06599999999999995,0.0,1.8000000000000007,1.7000000000000002
3,0.19999999999999996,0.03799999999999998,-0.5,2.0999999999999996,1.5000000000000004
3,0.8999999999999999,0.1269999999999999,2.4000000000000004,4.399999999999999,1.3999999999999995
0,0.6,0.020000000000000018,0.10000000000000009,5.899999999999999,1.7000000000000002
0,-0.5,-0.13299999999999995,-1.4,-2.299999999999999,-0.5
3,0.9,0.08200000000000002,1.6999999999999997,5.0,3.2
1,0.09999999999999998,0.07400000000000001,1.8000000000000003,4.9,1.8000000000000007
0,-1.2,-0.052000000000000046,-2.7,-1.6999999999999993,0.1999999999999993
3,1.9000000000000001,0.3029999999999999,3.3000000000000003,8.1,2.6
3,0.7,0.15399999999999997,1.8999999999999995,7.799999999999999,1.9000000000000004
0,-0.3666666666666667,-0.119,-0.5,2.333333333333334,1.3666666666666671
3,0.4,-0.006999999999999951,-0.8000000000000003,2.5999999999999996,0.1999999999999993
3,2.5999999999999996,0.30299999999999994,2.5,7.299999999999999,2.2
0,0.0,-0.017999999999999905,-0.8000000000000007,1.5,0.9000000000000004
1,0.19999999999999996,0.11500000000000005,1.1000000000000005,4.1,2.4
0,0.6,0.062000000000000055,1.1,4.8999999999999995,1.2999999999999998
3,0.19999999999999996,0.052000000000000046,0.6999999999999997,3.0,1.4000000000000004
0,-0.40000000000000013,-0.09100000000000003,-1.1,2.4000000000000004,1.0
3,0.10000000000000009,0.10499999999999998,-0.39999999999999947,1.1999999999999993,-0.2999999999999998
1,1.3,0.07100000000000006,1.5,2.3000000000000007,1.2999999999999998
0,-0.6000000000000001,-0.17899999999999994,-0.9000000000000004,-5.300000000000001,-1.1000000000000005
3,0.8,0.134,1.3000000000000003,5.6000000000000005,1.7000000000000002
3,-0.7,0.038000000000000034,-1.0999999999999999,-0.1999999999999993,0.9000000000000004
1,0.9000000000000001,0.055999999999999994,-0.7000000000000002,0.9000000000000004,0.7000000000000002
3,0.7000000000000001,-0.11099999999999993,-1.3000000000000003,-3.3000000000000007,-1.7000000000000002
0,-0.19999999999999996,0.05500000000000005,0.39999999999999947,4.400000000000002,0.3000000000000007
1,-0.3999999999999999,-0.09599999999999997,-0.20000000000000018,1.700000000000001,1.5
3,1.7,0.29799999999999993,3.7,10.2,3.5
3,0.5,-0.04199999999999998,0.3999999999999999,3.700000000000001,2.2
1,0.10000000000000009,0.04500000000000004,1.1999999999999993,7.199999999999999,0.7999999999999998
0,-0.5000000000000002,-0.06400000000000006,-0.39999999999999947,-2.0999999999999996,-3.1000000000000005
1,0.10000000000000009,-0.014999999999999847,1.1000000000000005,4.5,1.7000000000000002
3,-0.3999999999999999,-0.06599999999999995,-1.4,0.09999999999999964,-1.5
3,2.1,0.19799999999999995,2.8000000000000007,7.499999999999998,1.5
1,1.7333333333333334,0.18466666666666653,0.4333333333333327,-0.2666666666666657,0.8666666666666671
0,-0.30000000000000004,-0.11199999999999993,0.10000000000000053,0.3000000000000007,1.4000000000000004
1,0.29999999999999993,0.13500000000000006,1.6,5.4,2.9000000000000004
1,0.5,0.17999999999999994,0.2999999999999998,6.300000000000001,0.0
1,-0.8,0.03699999999999992,-1.1,-0.5,0.20000000000000018
3,0.5000000000000001,0.07300000000000001,1.5,7.499999999999999,3.0
3,1.7000000000000002,0.20800000000000002,3.3999999999999995,8.099999999999998,2.6999999999999997
0,-0.09999999999999987,-0.09499999999999997,-0.5999999999999996,0.40000000000000036,1.5
3,0.7,0.06500000000000006,0.0,3.0999999999999996,1.1000000000000005
0,0.34285714285714275,0.05871428571428572,0.8857142857142857,5.357142857142858,2.5142857142857142
3,0.5857142857142857,-0.031285714285714306,-1.6,0.242857142857142,0.07142857142857117
3,0.0,-0.04399999999999993,1.2999999999999998,-1.5,0.0
0,-1.2,-0.20900000000000002,-2.4,-4.1,-2.9000000000000004
1,0.30000000000000004,0.14700000000000002,2.2,4.4,2.8000000000000003
0,0.30000000000000004,0.02300000000000002,-0.30000000000000027,-1.3999999999999986,-1.0
3,1.1,0.22500000000000003,1.2000000000000002,6.899999999999999,1.5999999999999996
3,0.9,0.20899999999999996,1.0999999999999996,5.0,1.7999999999999998
3,0.6,0.03099999999999986,-0.20000000000000018,-0.20000000000000107,2.2
1,-0.30000000000000004,-0.10399999999999998,-0.49999999999999956,0.1999999999999993,-0.5
3,0.9999999999999999,0.15100000000000008,1.7000000000000002,4.200000000000001,2.0
0,-0.9999999999999998,-0.22100000000000003,-1.5,-2.8000000000000007,-3.0
3,0.6,-0.10199999999999998,0.3999999999999999,0.09999999999999964,0.49999999999999956
3,1.1,0.10999999999999993,0.5,-0.40000000000000036,0.1999999999999993
0,-0.5,-0.069,-0.6000000000000005,1.0999999999999996,2.5999999999999996
3,1.9,0.26,2.8,7.700000000000001,-0.09999999999999964
3,1.2,0.201,3.1000000000000005,8.500000000000002,1.5999999999999996
3,0.6000000000000001,0.030000000000000082,1.0,3.3999999999999986,0.6000000000000005
0,-0.5,0.09200000000000003,0.10000000000000009,3.0,0.6999999999999997
3,0.8,0.04800000000000004,0.7999999999999998,2.200000000000001,1.1000000000000005
1,0.9000000000000001,0.20499999999999996,0.7000000000000002,4.9,2.5999999999999996
1,-0.3999999999999999,-0.11000000000000004,0.20000000000000018,2.5,-0.10000000000000053
0,-0.4,0.016999999999999904,-0.5,2.8999999999999986,1.9000000000000004
3,0.7,0.09800000000000003,3.0,7.1,3.6999999999999997
1,-0.8,0.028999999999999915,0.9000000000000004,2.6999999999999993,2.4
3,-0.44999999999999996,-0.19524999999999992,-0.20000000000000018,-1.5500000000000007,0.22499999999999964
1,0.0,0.04499999999999987,0.9000000000000004,5.900000000000002,1.2999999999999998
0,-0.7,-0.1469999999999999,-2.7,-4.199999999999999,-1.6
0,-0.5999999999999999,-0.050000000000000044,0.20000000000000018,2.6999999999999993,0.7000000000000002
3,0.5999999999999999,0.010999999999999843,1.2999999999999998,2.5999999999999996,2.8000000000000003
3,0.5,-0.06299999999999994,-1.5000000000000004,0.0,-0.20000000000000018
0,0.125,-0.020999999999999908,-1.8250000000000002,-1.0500000000000007,0.40000000000000036
0,-0.3999999999999999,-0.08700000000000002,-2.2,-2.1000000000000014,0.5
3,0.0,-0.009999999999999898,0.09999999999999964,2.1999999999999993,-3.6999999999999993
3,0.30000000000000004,-0.0009999999999999454,1.1,1.6000000000000005,-0.5
3,1.0,0.13500000000000006,3.6000000000000005,5.800000000000001,3.6000000000000005
0,0.0,0.10400000000000004,1.2999999999999998,5.9,2.0000000000000004
3,-0.06666666666666665,-0.04244444444444445,-0.20000000000000018,1.2333333333333343,-1.688888888888889
3,1.4000000000000001,0.18999999999999984,1.5,3.1999999999999993,2.5999999999999996
0,-0.5,0.1090000000000001,-0.8999999999999999,0.5999999999999996,0.7999999999999998
1,0.7999999999999999,0.12000000000000016,0.6000000000000005,3.5,1.5
0,-0.9000000000000001,-0.1160000000000001,-2.0,-0.20000000000000107,-1.3999999999999995
3,2.5,0.291,2.5,8.399999999999999,1.7000000000000002
1,0.09999999999999998,0.003000000000000058,-0.09999999999999964,4.1,3.3
0,-0.6,0.034999999999999976,-1.8000000000000003,-4.199999999999999,-0.39999999999999947
0,-0.30000000000000004,-0.22100000000000003,0.3000000000000007,-2.299999999999999,0.20000000000000018
3,1.4,0.20600000000000013,4.0,7.4,2.5000000000000004
3,1.1,0.11399999999999999,2.4,3.8000000000000007,1.5999999999999996
3,-0.30000000000000004,0.01200000000000001,0.7000000000000002,3.6999999999999993,2.0
3,0.9999999999999998,0.118,2.3000000000000003,1.9000000000000004,-1.1000000000000005
3,0.9,0.138,3.6999999999999997,3.3000000000000007,2.8
0,0.2999999999999998,-0.00599999999999995,1.2999999999999998,1.8000000000000007,1.0999999999999996
0,-0.4999999999999998,0.03199999999999992,-0.39999999999999947,3.8000000000000007,2.4000000000000004
1,0.19999999999999996,0.188,1.5000000000000004,7.300000000000001,4.300000000000001
0,-0.7,-0.12100000000000005,-1.5000000000000004,3.1999999999999993,0.1999999999999993
0,2.3,0.2729999999999999,3.9,11.0,4.9
0,0.7,0.15499999999999992,2.5,6.299999999999999,-0.2999999999999998
1,-0.7000000000000002,-0.21299999999999997,-1.3999999999999995,-1.1000000000000014,-0.6000000000000005
3,1.9000000000000001,0.32400000000000007,3.2,9.599999999999998,4.0
3,0.7000000000000002,0.15599999999999992,1.7000000000000002,8.600000000000001,2.3
3,-0.19999999999999996,-0.15899999999999992,-0.5,-0.29999999999999893,-3.6999999999999993
3,-1.1,-0.1529999999999999,0.0,2.9000000000000004,0.6999999999999993
0,-0.2999999999999998,-0.006999999999999951,-1.3000000000000003,-1.5999999999999996,-1.7000000000000002
1,0.4111111111111112,0.03933333333333339,0.08888888888888946,2.62222222222222,0.5111111111111111
3,0.9000000000000001,0.05599999999999994,0.8999999999999999,2.200000000000001,1.2000000000000002
3,1.3,0.22100000000000003,3.0,6.199999999999999,3.0999999999999996
0,-0.19999999999999996,-0.272,-0.6000000000000001,-5.399999999999999,-0.7999999999999998
3,0.5,0.06300000000000006,2.3999999999999995,7.5,2.4000000000000004
1,0.5999999999999999,0.10799999999999993,0.8000000000000003,2.9000000000000004,1.3000000000000003
0,1.1999999999999997,0.10999999999999999,0.7999999999999998,0.40000000000000036,0.20000000000000018
0,-1.4,-0.07900000000000001,-2.5,0.40000000000000036,1.3000000000000007
0,-0.5,-0.03199999999999992,1.0,3.1999999999999993,1.1
0,-1.4,-0.17799999999999994,-0.3999999999999999,0.20000000000000107,2.0999999999999996
3,0.9000000000000001,0.13499999999999995,4.1,3.5,0.20000000000000018
0,-0.19999999999999996,-0.021999999999999964,0.7999999999999998,3.0999999999999996,1.3000000000000003
0,-0.4,0.11499999999999999,1.0,3.1999999999999993,2.3000000000000003
3,1.1,0.1459999999999999,0.5,5.6,1.5
1,0.6,0.049000000000000044,1.9000000000000004,3.8999999999999986,2.0
0,-0.9999999999999998,-0.2059999999999999,-1.1,1.700000000000001,0.6999999999999993
1,0.7000000000000001,0.19399999999999995,1.0,2.3000000000000007,0.5999999999999996
3,1.7999999999999998,0.18299999999999994,2.5000000000000004,6.1000000000000005,3.7
0,-0.7999999999999998,-0.23300000000000004,-1.0,0.0,-2.999999999999999
3,-0.10000000000000009,-0.05999999999999994,-0.3999999999999999,-0.5,-0.7999999999999998
0,0.40000000000000013,0.12,0.3999999999999999,6.0,2.0
1,0.30000000000000004,-0.0050000000000000044,0.6000000000000005,0.5,-0.5
3,0.19999999999999996,-0.05499999999999999,-1.3000000000000003,-1.3000000000000007,-1.0
0,0.6,0.189,1.8000000000000003,4.699999999999999,2.3
3,0.3999999999999999,0.028000000000000025,1.5,4.700000000000001,1.2000000000000002
3,0.7000000000000001,0.31500000000000006,2.3,5.699999999999999,1.6999999999999997
0,-0.09999999999999987,0.07799999999999996,0.8999999999999995,3.4000000000000004,1.0
3,0.7,0.11699999999999999,0.19999999999999973,4.200000000000001,0.6000000000000005
3,2.1,0.2420000000000001,1.8999999999999995,5.300000000000001,3.5
0,0.20000000000000007,0.10399999999999998,0.8999999999999995,2.700000000000001,1.9000000000000004
0,-0.7,-0.18500000000000005,-3.1000000000000005,-2.5999999999999996,-1.7000000000000002
1,0.5,0.05699999999999994,2.1999999999999997,4.199999999999999,1.5
3,0.10000000000000009,-0.04400000000000004,0.9000000000000004,2.1999999999999993,-0.10000000000000053
3,0.20000000000000007,0.14800000000000002,0.30000000000000027,4.6,2.6
0,-0.7000000000000001,0.02200000000000002,0.8999999999999999,3.8000000000000007,1.5
3,0.8,-0.05099999999999999,0.5,2.5,-0.2999999999999998
3,0.6999999999999997,-0.06600000000000006,0.9000000000000004,-1.6999999999999993,1.0
1,0.40000000000000013,-0.121,-0.5,-0.3000000000000007,0.39999999999999947
3,1.1,0.15900000000000003,4.300000000000001,6.5,2.4000000000000004
0,-1.0999999999999999,-0.1299999999999999,0.0,4.1,1.0
3,0.3999999999999999,-0.030000000000000082,0.5,0.3000000000000007,0.5
3,-0.3999999999999999,-0.13,1.2000000000000002,2.6999999999999993,1.7999999999999998
0,-1.5,-0.17900000000000005,-2.4,-3.1000000000000014,-3.5
3,0.0,-0.02600000000000008,0.6999999999999997,2.8000000000000007,-1.0
3,1.3000000000000003,0.22000000000000003,3.9000000000000004,8.5,3.9
3,0.3999999999999999,0.11099999999999993,2.6,1.700000000000001,0.3000000000000007
3,0.30000000000000004,-0.11499999999999999,-0.3999999999999999,1.5,-1.1000000000000005
0,0.3999999999999999,0.1639999999999998,-0.40000000000000036,3.5,3.0999999999999996
1,-0.09999999999999987,-0.0040000000000000036,1.8000000000000003,2.4000000000000004,0.09999999999999964
3,0.30000000000000004,-0.21000000000000008,0.5,-2.4000000000000004,-0.7000000000000002
3,0.8999999999999999,0.26999999999999996,2.3999999999999995,5.9,2.3
3,1.4000000000000001,0.11399999999999988,4.1,9.7,3.4000000000000004
1,1.5000000000000002,0.194,2.7,6.800000000000001,1.4000000000000004
0,0.0,0.05600000000000005,0.2999999999999998,3.6999999999999993,1.6
3,0.30000000000000004,0.025999999999999968,1.6999999999999997,7.5,4.699999999999999
1,0.3999999999999999,-0.035999999999999976,-0.6000000000000001,-0.8000000000000007,-0.7999999999999998
3,1.1,0.126,2.4,3.0999999999999996,1.2000000000000002
1,-0.30000000000000004,-0.09600000000000009,0.30000000000000027,-0.7999999999999989,-0.9000000000000004
0,-0.8,0.029000000000000026,-0.20000000000000018,4.0,2.5
3,1.7000000000000002,0.17100000000000004,3.1000000000000005,6.799999999999999,1.5999999999999996
1,-0.10000000000000009,-0.12699999999999995,-0.20000000000000018,1.8999999999999986,0.7999999999999998
0,0.3999999999999999,0.10800000000000004,2.1999999999999997,4.200000000000001,1.6
1,-0.09999999999999998,-0.01200000000000001,1.1000000000000005,6.799999999999999,3.8000000000000007
1,0.4999999999999999,0.12000000000000005,1.2999999999999998,3.6000000000000014,1.6000000000000005
3,0.0,0.00599999999999995,0.10000000000000053,0.5,0.0
3,2.2,0.029999999999999916,3.0999999999999996,3.099999999999998,1.7999999999999998
3,0.7999999999999998,0.13700000000000007,1.3000000000000007,3.0,-0.20000000000000018
0,-0.30000000000000004,-0.07100000000000006,-1.1,1.9000000000000004,-0.6999999999999993
3,-1.1,-0.20499999999999996,-1.9,0.8000000000000007,-1.9000000000000004
3,1.5999999999999999,0.29600000000000004,2.0999999999999996,5.299999999999999,2.6
0,-1.2000000000000002,-0.062000000000000055,0.0,1.9000000000000004,0.5999999999999996
0,-0.8,-0.04999999999999993,-1.1000000000000005,4.0,2.0
3,0.30000000000000004,-0.05699999999999994,1.2000000000000002,1.8000000000000007,0.5000000000000004
1,1.4,0.22899999999999998,5.8,9.499999999999998,4.5
0,-0.6000000000000001,0.04199999999999987,-1.0,0.09999999999999964,-1.0
3,0.30000000000000004,0.02999999999999986,0.9999999999999996,6.200000000000001,1.7999999999999998
0,-0.30000000000000004,-0.11999999999999994,0.9000000000000004,1.1999999999999993,-0.09999999999999964
0,-0.8999999999999999,0.13400000000000006,1.5000000000000004,5.6,2.8
3,0.6000000000000001,-0.03699999999999998,1.2999999999999998,4.300000000000001,1.7999999999999998
3,1.1,0.009999999999999953,2.6,6.5,4.5
3,0.09999999999999987,-0.006999999999999951,0.10000000000000053,-1.299999999999999,-1.7000000000000002
1,0.30000000000000004,0.001000000000000112,0.8000000000000003,0.29999999999999893,0.2999999999999998
3,-0.5,0.02999999999999997,0.0,-0.09999999999999964,-1.0
3,-1.0999999999999999,-0.19400000000000012,-1.1000000000000005,-0.5,-0.2999999999999998
3,-0.20000000000000007,0.07100000000000006,1.2000000000000002,6.5,2.7
0,-0.10000000000000009,-0.19000000000000006,0.40000000000000036,0.8000000000000007,1.5
3,1.2999999999999998,0.184,0.7000000000000002,2.700000000000001,2.3000000000000003
1,0.5000000000000002,-0.019000000000000017,2.8,4.300000000000001,0.8999999999999995
3,2.2,0.20500000000000002,4.0,8.6,3.6
3,1.2,0.134,3.1,5.1,3.3
1,-0.40000000000000013,-0.052999999999999936,-1.5999999999999996,1.5999999999999996,-0.7999999999999998
3,0.8,0.122,2.3,3.5999999999999996,0.7999999999999998
3,1.0000000000000002,0.15900000000000009,3.2,3.5,2.8
3,0.6,-0.04299999999999998,-0.5,1.3999999999999986,1.1000000000000005
0,-1.1,-0.04999999999999999,-1.5,4.800000000000001,4.0
3,0.30000000000000004,0.07200000000000001,1.4000000000000004,6.200000000000001,2.2
0,-0.29999999999999993,-0.11199999999999999,-0.5,0.9000000000000004,0.7000000000000002
0,-0.8,0.01700000000000007,0.3999999999999999,1.799999999999999,0.5
1,0.6000000000000001,0.050999999999999934,2.3999999999999995,5.100000000000001,1.3999999999999995
0,-0.19999999999999996,-0.2730000000000001,-0.7000000000000002,-2.5,-2.7
3,1.6,0.19000000000000006,4.7,8.700000000000001,3.5
3,0.9999999999999999,-0.02400000000000002,1.8000000000000003,4.199999999999999,2.3
3,-0.30000000000000004,0.031000000000000028,1.2000000000000002,3.4000000000000004,1.0999999999999996
3,1.8,0.14200000000000002,1.4999999999999996,2.6999999999999993,0.9000000000000004
3,1.2999999999999998,0.22100000000000003,4.6,7.700000000000001,3.5
3,-0.5,-0.17899999999999994,0.3000000000000007,-0.3000000000000007,-0.20000000000000018
3,0.20000000000000007,-0.136,0.8000000000000003,3.4000000000000004,1.0000000000000004
3,0.19999999999999996,-0.027000000000000135,1.3000000000000003,5.800000000000001,1.8000000000000003
3,2.2,0.273,4.8,11.6,4.5
3,0.6000000000000001,0.06600000000000006,1.7999999999999998,8.2,3.9
3,0.7000000000000002,0.07099999999999995,-0.2999999999999998,2.200000000000001,3.0
1,0.7999999999999999,0.05399999999999999,1.0999999999999996,0.3000000000000007,1.2000000000000002
0,-0.29999999999999993,0.022000000000000075,0.30000000000000027,6.799999999999999,3.7
1,0.3999999999999999,0.21699999999999986,2.4,5.800000000000001,1.7000000000000002
3,1.2,0.011999999999999955,2.0,3.5999999999999996,1.7999999999999998
0,0.0,0.04200000000000004,0.0,0.5999999999999996,-0.7999999999999998
3,0.20000000000000007,-0.09199999999999997,0.0,-0.6999999999999993,1.3000000000000007
0,-0.3999999999999999,-0.21599999999999997,-0.5,3.1999999999999993,-1.5
0,0.10000000000000009,0.002000000000000113,0.0,2.0,0.20000000000000018
3,2.0999999999999996,0.33799999999999997,5.0,8.400000000000002,4.199999999999999
3,0.5000000000000002,0.14100000000000007,3.6000000000000005,4.1,2.8
3,0.8,0.07600000000000007,1.6,6.200000000000001,1.7000000000000002
0,0.3999999999999999,-0.006000000000000005,1.0,2.9000000000000004,1.4000000000000004
3,0.6000000000000001,0.02900000000000008,1.1,7.4,3.2
0,-0.9,0.04300000000000004,-1.2999999999999998,-1.200000000000001,-0.3000000000000007
3,1.3000000000000003,0.027000000000000024,3.0999999999999996,6.200000000000001,3.200000000000001
3,0.0,0.20400000000000007,2.3000000000000003,4.9,1.7999999999999998
3,-0.2999999999999998,-0.06800000000000006,-1.0999999999999996,-0.9000000000000004,0.6999999999999997
0,0.3999999999999999,0.039999999999999925,0.8999999999999999,2.0999999999999996,0.8000000000000003
0,-0.7,0.06000000000000005,1.2999999999999998,5.600000000000001,1.6000000000000005
3,0.5999999999999999,0.178,1.5999999999999996,5.4,2.7
0,0.40000000000000013,0.20900000000000007,2.4000000000000004,8.000000000000002,2.7
3,-0.09999999999999987,-0.03600000000000003,0.5999999999999996,3.8000000000000007,1.1999999999999993
3,2.0,0.252,2.3,5.199999999999999,2.6
3,1.0,-0.014999999999999902,1.0,0.8000000000000007,0.5999999999999996
3,0.19999999999999996,-0.027000000000000024,1.0,3.4000000000000004,-0.20000000000000018
0,0.0,-0.308,-0.6999999999999997,-3.9000000000000004,0.2999999999999998
0,-0.09999999999999987,-0.22399999999999998,-0.5,-0.1999999999999993,-2.0
3,1.0999999999999999,0.137,2.9999999999999996,7.799999999999999,3.2
0,-0.8999999999999999,-0.2730000000000001,-1.0,-0.8000000000000007,-3.4000000000000004
0,-0.29999999999999993,0.041000000000000036,-0.8999999999999999,1.0999999999999996,1.1000000000000005
0,-0.8,-0.22599999999999987,-1.6999999999999997,-0.1999999999999993,-2.499999999999999
3,-0.3999999999999999,-0.11200000000000004,0.09999999999999964,2.200000000000001,0.20000000000000018
3,2.4,0.03299999999999992,3.4000000000000004,5.5,4.300000000000001
0,-0.30000000000000004,0.129,0.0,1.8000000000000007,0.7999999999999998
3,1.7999999999999998,0.05600000000000005,4.199999999999999,5.9,1.2999999999999998
3,0.5,-0.07,2.0999999999999996,2.1999999999999993,-0.5
1,0.2999999999999998,0.06700000000000012,1.5,1.5,-0.8000000000000003
0,-0.8,-0.34,-1.2000000000000002,-2.5999999999999996,-2.3
